composite_session_id,user_id,session_id,min_timestamp,max_timestamp,total_events,num_products,cart_value,avg_time_between_events_sec,page_views,product_views,clicks,add_to_cart_count,logins,logouts,purchase_count,session_duration_sec,start_hour,start_day_of_week,bounce_indicator,checkout_started,abandoned
945_3,945,3,2024-01-06 20:33:36.799733,2024-06-24 07:54:21.795369,8,2,82.71156113868234,2091777.8565194285,1,1,2,0,1,2,1,14642444.995636,20,5,0,1,0
945_4,945,4,2024-01-23 02:43:58.409141,2024-07-04 15:29:24.758888,8,4,0.0,2018446.6213924286,1,2,2,2,0,1,0,14129126.349747,2,1,0,1,1
945_5,945,5,2024-02-20 21:25:35.376132,2024-07-22 21:23:34.516943,7,4,0.0,2203179.8568018335,0,2,2,2,1,0,0,13219079.140811,21,1,0,1,1
945_6,945,6,2024-03-11 13:52:57.906866,2024-06-12 07:36:50.852483,6,2,129.2981783777564,1602526.5891234,0,1,2,0,1,1,1,8012632.945617,13,0,0,1,0
945_7,945,7,2024-01-22 02:30:30.091915,2024-07-12 09:07:47.258954,5,3,231.6151114795498,3721159.2917597503,0,0,0,1,1,1,2,14884637.167039,2,0,0,1,0
945_8,945,8,2024-01-29 21:30:03.237133,2024-06-20 18:15:23.373924,7,2,0.0,2057253.3561318333,1,2,1,0,1,2,0,12343520.136791,21,0,0,1,1
945_9,945,9,2024-02-04 21:52:27.926874,2024-06-07 20:24:11.301441,8,3,0.0,1529757.624938143,3,1,0,2,1,1,0,10708303.374567,21,6,0,1,1
946_1,946,1,2024-02-03 22:40:13.533504,2024-06-01 13:33:09.788748,10,4,1374.873115443996,1138752.9172493336,1,0,3,0,1,1,4,10248776.255244,22,5,0,1,0
946_10,946,10,2024-01-13 21:12:01.151562,2024-06-25 23:31:22.835731,7,2,86.14426557928162,2362993.6140281665,2,1,2,0,1,0,1,14177961.684169,21,5,0,1,0
946_2,946,2,2024-01-23 18:39:16.915216,2024-07-13 01:25:28.090615,6,3,169.5518073626225,2959754.2350798,1,1,1,1,0,1,1,14798771.175399,18,1,0,1,0
946_3,946,3,2024-03-03 20:06:39.477115,2024-07-23 02:44:11.806817,8,6,324.4503749702994,1743750.3328145712,0,2,0,2,1,1,2,12206252.329702,20,6,0,1,0
946_4,946,4,2024-01-18 14:05:12.833222,2024-07-20 15:30:20.768546,9,3,0.0,1987838.4919155,1,2,2,1,2,1,0,15902707.935324,14,3,0,1,1
946_5,946,5,2024-02-09 10:55:28.620533,2024-07-20 14:19:39.614157,6,2,564.356506154872,2801810.1987248,0,0,3,0,1,0,2,14009050.993624,10,4,0,1,0
946_6,946,6,2024-01-12 06:48:48.712650,2024-06-30 16:43:14.492809,5,2,0.0,3680916.44503975,0,1,1,1,2,0,0,14723665.780159,6,4,0,1,1
946_7,946,7,2024-01-30 10:06:15.146381,2024-07-23 02:24:19.150747,5,2,0.0,3773071.0010915,1,0,0,2,2,0,0,15092284.004366,10,1,0,1,1
946_8,946,8,2024-01-01 06:17:09.270543,2024-06-06 07:14:45.218978,9,3,745.980599143528,1696031.9935543751,3,0,1,0,2,0,3,13568255.948435,6,0,0,1,0
946_9,946,9,2024-01-16 05:25:34.316853,2024-06-24 04:09:08.806000,10,3,365.2363746476808,1535490.4987941112,2,0,1,2,3,1,1,13819414.489147,5,1,0,1,0
947_1,947,1,2024-01-03 12:55:25.266867,2024-07-20 20:05:01.870656,10,6,1010.3141119955017,1913264.0670876664,3,1,1,1,0,0,4,17219376.603789,12,2,0,1,0
947_10,947,10,2024-03-12 15:01:00.521665,2024-07-24 06:14:23.028938,6,2,0.0,2309200.5014546,1,0,1,2,1,1,0,11546002.507273,15,1,0,1,1
947_2,947,2,2024-01-03 12:22:55.358938,2024-07-17 10:12:48.764348,7,3,10.251623654707616,2821098.9009016664,0,0,1,2,3,0,1,16926593.40541,12,2,0,1,0
947_3,947,3,2024-01-30 07:34:56.193712,2024-06-13 03:37:48.491389,5,2,741.2075126540484,2912443.07441925,1,0,1,0,1,0,2,11649772.297677,7,1,0,1,0
947_4,947,4,2024-02-23 21:57:14.243640,2024-07-07 15:35:15.709653,6,3,179.63249224578846,2328216.2932026,1,0,2,2,0,0,1,11641081.466013,21,4,0,1,0
947_5,947,5,2024-01-18 20:58:35.849185,2024-06-11 15:09:15.536689,5,4,0.0,3126759.9218760002,0,1,0,3,1,0,0,12507039.687504,20,3,0,1,1
947_6,947,6,2024-02-13 22:17:47.537988,2024-07-23 03:54:34.759244,7,4,0.0,2307367.8702093335,1,2,0,2,1,1,0,13844207.221256,22,1,0,1,1
947_7,947,7,2024-01-11 18:45:18.760168,2024-06-08 05:59:19.197619,8,2,0.0,1832520.062493,0,0,1,2,3,2,0,12827640.437451,18,3,0,1,1
947_8,947,8,2024-02-18 11:17:29.562393,2024-05-25 07:39:31.411704,5,1,447.078270149719,2091930.46232775,1,0,2,0,0,1,1,8367721.849311,11,6,0,0,0
947_9,947,9,2024-01-15 19:43:57.028977,2024-05-04 00:08:24.621541,6,3,330.4884236099164,1886693.5185127999,1,2,0,0,2,0,1,9433467.592564,19,0,0,1,0
948_1,948,1,2024-02-03 09:54:01.655087,2024-07-16 00:06:45.666307,6,1,38.44287114729168,2826872.8022439997,1,0,2,0,2,0,1,14134364.01122,9,5,0,1,0
948_10,948,10,2024-02-10 09:52:15.155247,2024-07-10 10:25:58.709242,6,2,0.0,2609684.710799,0,1,4,1,0,0,0,13048423.553995,9,5,0,1,1
948_2,948,2,2024-01-27 19:43:23.154213,2024-05-20 02:51:12.734071,5,1,0.0,2447217.3949645,3,0,0,1,1,0,0,9788869.579858,19,5,0,1,1
948_3,948,3,2024-01-02 23:23:48.704520,2024-07-10 12:40:47.394373,10,5,369.3234147027721,1819713.1877614446,1,0,3,3,0,1,2,16377418.689853,23,1,0,1,0
948_4,948,4,2024-02-12 12:09:14.510138,2024-06-25 09:24:06.867183,9,3,15.837329072331215,1445961.544630625,3,2,0,0,1,2,1,11567692.357045,12,0,0,1,0
948_5,948,5,2024-01-15 21:56:45.343131,2024-06-19 23:35:34.593907,7,1,0.0,2247388.2084626667,1,0,3,1,0,2,0,13484329.250776,21,0,0,1,1
948_6,948,6,2024-01-29 23:12:34.452929,2024-05-16 22:40:25.260246,5,1,0.0,2332317.70182925,0,1,3,0,0,1,0,9329270.807317,23,0,0,0,1
948_7,948,7,2024-01-19 04:59:51.231101,2024-07-04 15:38:45.874017,9,5,430.79914043107726,1808391.8303645,1,4,0,0,2,1,1,14467134.642916,4,4,0,1,0
948_8,948,8,2024-02-05 03:42:28.988415,2024-07-16 09:55:54.288352,8,4,574.0383291239516,2002743.6142767142,1,2,0,0,1,2,2,14019205.299937,3,0,0,1,0
948_9,948,9,2024-01-30 09:30:40.818918,2024-07-24 09:10:14.528922,5,4,254.43665219012385,3801293.427501,0,2,0,1,1,0,1,15205173.710004,9,1,0,1,0
949_1,949,1,2024-01-13 09:50:01.119945,2024-07-16 00:33:33.455454,9,3,470.50554446324264,1993826.541938625,0,1,3,0,1,2,2,15950612.335509,9,5,0,1,0
949_10,949,10,2024-01-26 02:34:37.778566,2024-07-01 14:58:11.017814,10,6,63.42541148217074,1512157.0265831111,2,1,1,4,1,0,1,13609413.239248,2,4,0,1,0
949_2,949,2,2024-01-08 04:51:57.078522,2024-06-23 00:25:44.288186,6,2,161.78941118615057,2882565.4419328,1,0,0,1,0,3,1,14412827.209664,4,0,0,1,0
949_3,949,3,2024-01-10 13:05:18.892024,2024-07-18 23:32:40.788116,7,3,372.562731136159,2742273.6493486664,0,1,2,1,1,1,1,16453641.896092,13,2,0,1,0
949_4,949,4,2024-01-26 01:52:30.517949,2024-07-24 01:31:50.439890,5,3,226.56582609889264,3887689.9804852502,0,0,1,1,0,1,2,15550759.921941,1,4,0,1,0
949_5,949,5,2024-01-23 00:02:10.462298,2024-07-14 04:49:42.926801,6,3,0.0,2992890.4929006,1,1,0,2,1,1,0,14964452.464503,0,1,0,1,1
949_6,949,6,2024-01-31 11:46:20.862523,2024-06-16 23:01:44.640012,9,3,254.4012514256865,1484665.472186125,2,1,3,1,1,0,1,11877323.777489,11,2,0,1,0
949_7,949,7,2024-01-27 11:40:26.205242,2024-06-28 04:06:44.800121,9,4,484.2343900037464,1648997.3243598752,0,0,1,2,2,2,2,13191978.594879,11,5,0,1,0
949_8,949,8,2024-02-13 17:24:34.423783,2024-07-21 12:25:10.389871,7,3,0.0,2286605.994348,0,3,1,0,1,2,0,13719635.966088,17,1,0,1,1
949_9,949,9,2024-01-26 20:13:00.080205,2024-07-13 21:04:54.098719,5,3,0.0,3651178.5046285,1,2,0,1,1,0,0,14604714.018514,20,4,0,1,1
94_1,94,1,2024-03-29 04:34:38.545934,2024-07-14 11:19:07.577106,5,2,186.14080842774885,2317267.257793,1,1,0,0,1,1,1,9269069.031172,4,4,0,1,0
94_10,94,10,2024-01-15 19:21:08.334808,2024-07-15 08:04:57.478293,6,3,25.64304388485911,3136845.8286969997,0,1,0,1,1,2,1,15684229.143485,19,0,0,1,0
94_2,94,2,2024-02-17 07:49:17.023162,2024-06-26 19:53:12.341669,10,5,551.3241325682891,1252826.1465007777,2,1,0,2,1,2,2,11275435.318507,7,5,0,1,0
94_3,94,3,2024-02-15 12:05:03.146561,2024-06-20 12:28:00.591329,9,5,0.0,1360972.180596,0,1,2,4,2,0,0,10887777.444768,12,3,0,1,1
94_4,94,4,2024-01-25 11:56:05.327181,2024-06-05 04:31:09.344966,6,1,429.9387532111438,2275620.803557,2,0,2,0,0,1,1,11378104.017785,11,3,0,0,0
94_5,94,5,2024-01-20 00:01:05.524550,2024-05-28 11:12:22.509021,10,7,993.4800776727443,1242875.220496778,0,0,2,3,1,0,4,11185876.984471,0,5,0,1,0
94_6,94,6,2024-01-02 03:21:18.221472,2024-06-26 05:38:09.638138,8,4,539.2777123291255,2173515.9166665715,2,1,1,0,1,0,3,15214611.416666,3,1,0,1,0
94_7,94,7,2024-02-04 10:48:15.414073,2024-06-19 04:59:15.301210,9,6,821.0848785237074,1466182.485892125,0,1,1,2,0,2,3,11729459.887137,10,6,0,1,0
94_8,94,8,2024-03-09 05:23:14.447354,2024-07-22 09:19:04.596004,5,1,59.500911297294,2919537.5371625,0,0,2,0,1,1,1,11678150.14865,5,5,0,1,0
94_9,94,9,2024-01-02 22:51:17.946205,2024-07-10 00:21:00.721254,8,4,0.0,2333568.967864143,2,4,0,0,0,2,0,16334982.775049,22,1,0,0,1
950_1,950,1,2024-02-11 21:28:17.908520,2024-06-11 13:50:48.740669,8,3,522.1048698636517,1489564.4045927145,2,1,0,0,1,2,2,10426950.832149,21,6,0,1,0
950_10,950,10,2024-01-06 20:37:03.572687,2024-07-12 18:13:40.766060,5,2,273.7846431861195,4058649.29834325,1,0,0,0,0,2,2,16234597.193373,20,5,0,0,0
950_2,950,2,2024-01-17 14:51:45.734492,2024-07-24 03:20:21.739695,10,5,0.0,1809790.667244778,0,2,1,3,3,1,0,16288116.005203,14,2,0,1,1
950_3,950,3,2024-03-01 04:12:10.904725,2024-07-16 02:52:57.095228,7,2,170.75673619893823,1972007.6984171665,1,0,2,1,2,0,1,11832046.190503,4,4,0,1,0
950_4,950,4,2024-01-09 17:25:21.388079,2024-07-21 07:53:55.989967,6,1,0.0,3345462.9203776,0,0,3,1,1,1,0,16727314.601888,17,1,0,1,1
950_5,950,5,2024-01-16 09:44:35.705327,2024-06-22 03:49:16.537510,8,5,358.6546199813658,1947125.833169,1,3,1,0,0,1,2,13629880.832183,9,1,0,0,0
950_6,950,6,2024-01-06 05:15:17.124713,2024-07-19 14:07:34.587447,8,1,0.0,2411419.6375334286,2,1,2,0,0,3,0,16879937.462734,5,5,0,0,1
950_7,950,7,2024-01-10 10:41:25.926607,2024-06-20 15:48:11.547087,8,4,0.0,2002172.231497143,0,3,0,1,1,3,0,14015205.62048,10,2,0,1,1
950_8,950,8,2024-01-01 18:46:22.654362,2024-06-01 08:58:46.185685,5,1,0.0,3274385.88283075,0,0,1,1,2,1,0,13097543.531323,18,0,0,1,1
950_9,950,9,2024-01-18 10:56:49.995528,2024-06-16 02:46:06.532387,9,6,268.2766144681692,1616319.5671073748,1,0,1,5,1,0,1,12930556.536859,10,3,0,1,0
951_1,951,1,2024-01-24 00:32:36.398425,2024-07-12 00:02:04.662220,5,2,437.65892729386906,3671542.06594875,2,0,0,1,0,1,1,14686168.263795,0,2,0,1,0
951_10,951,10,2024-01-10 14:06:28.892360,2024-07-16 01:53:20.109892,5,2,0.0,4049802.8043830004,0,1,0,1,2,1,0,16199211.217532,14,2,0,1,1
951_2,951,2,2024-01-07 00:06:35.759606,2024-07-18 21:59:17.518497,8,2,360.7853935059591,2393423.108413,1,0,2,1,3,0,1,16753961.758891,0,6,0,1,0
951_3,951,3,2024-01-10 22:37:51.213398,2024-07-04 04:52:46.338114,9,1,0.0,1892811.8905894998,1,1,2,0,2,3,0,15142495.124716,22,2,0,1,1
951_4,951,4,2024-02-06 04:29:13.614412,2024-07-03 15:23:10.864407,10,5,461.7928573706917,1425159.694443889,1,1,1,2,2,1,2,12826437.249995,4,1,0,1,0
951_5,951,5,2024-01-10 20:21:07.904888,2024-06-04 19:05:32.223033,9,5,257.84128444523185,1576233.039768125,1,2,1,1,0,2,2,12609864.318145,20,2,0,1,0
951_6,951,6,2024-01-29 23:29:55.485112,2024-07-06 01:08:58.218119,10,4,672.259606094651,1517460.3036674445,1,2,1,0,3,1,2,13657142.733007,23,0,0,1,0
951_7,951,7,2024-01-11 22:38:58.759234,2024-07-20 05:05:51.279764,9,3,201.1067886983357,2054901.56506625,2,2,2,0,2,0,1,16439212.52053,22,3,0,1,0
951_8,951,8,2024-01-01 12:14:59.780143,2024-07-13 06:10:39.315729,10,6,368.9004373767979,1859971.0595095556,3,3,0,2,0,1,1,16739739.535586,12,0,0,1,0
951_9,951,9,2024-01-14 02:19:16.885888,2024-07-14 22:50:35.032681,5,2,0.0,3949669.53669825,2,1,0,1,1,0,0,15798678.146793,2,6,0,1,1
952_1,952,1,2024-01-17 02:00:54.860127,2024-07-23 11:17:30.115725,8,4,795.7263365180049,2325227.8936568573,1,0,1,1,1,1,3,16276595.255598,2,2,0,1,0
952_10,952,10,2024-02-20 01:59:39.946045,2024-07-11 12:19:10.505081,5,3,702.7606982125923,3076492.639759,0,1,2,0,0,0,2,12305970.559036,1,1,0,0,0
952_2,952,2,2024-01-24 06:40:33.995332,2024-07-17 00:18:43.086628,7,3,801.6973621685376,2516181.515216,0,1,2,0,1,1,2,15097089.091296,6,2,0,1,0
952_3,952,3,2024-01-25 13:27:51.071278,2024-07-01 20:57:47.506959,9,6,0.0,1709774.554460125,2,3,1,3,0,0,0,13678196.435681,13,3,0,1,1
952_4,952,4,2024-02-01 13:50:35.219687,2024-06-18 19:16:41.698236,9,5,0.0,1492845.809818625,1,4,1,1,2,0,0,11942766.478549,13,3,0,1,1
952_5,952,5,2024-01-04 15:34:12.766264,2024-07-07 21:19:30.728156,9,6,221.7821968477518,2000589.7452365,0,2,1,3,2,0,1,16004717.961892,15,3,0,1,0
952_6,952,6,2024-02-23 00:18:10.620990,2024-06-16 10:49:50.435621,7,3,66.20962485005367,1647916.6357718334,0,0,1,2,2,1,1,9887499.814631,0,4,0,1,0
952_7,952,7,2024-01-24 16:59:38.929197,2024-06-13 19:43:04.669945,8,4,365.6899901222874,1741743.6772497145,0,2,1,1,2,1,1,12192205.740748,16,2,0,1,0
952_8,952,8,2024-01-24 00:32:08.438327,2024-07-20 15:35:54.742401,8,5,418.08423148229264,2204775.1862962856,0,3,0,0,1,2,2,15433426.304074,0,2,0,1,0
952_9,952,9,2024-01-01 15:47:32.446887,2024-07-09 07:27:44.345078,9,2,30.59215379545968,2048251.487273875,2,1,1,0,2,2,1,16386011.898191,15,0,0,1,0
953_1,953,1,2024-01-06 16:55:35.306794,2024-04-25 02:35:01.054111,5,2,435.4539972727498,2363091.43682925,0,1,2,0,1,0,1,9452365.747317,16,5,0,1,0
953_10,953,10,2024-02-15 23:44:06.919941,2024-07-21 07:22:23.182891,8,4,0.0,1929413.75185,3,2,0,2,1,0,0,13505896.26295,23,3,0,1,1
953_2,953,2,2024-01-02 12:38:01.424238,2024-04-05 14:42:41.251417,5,1,0.0,2032269.95679475,0,1,3,0,1,0,0,8129079.827179,12,1,0,1,1
953_3,953,3,2024-02-09 00:30:59.492678,2024-06-27 07:27:58.258182,5,3,386.6297136072187,3008654.691376,0,2,0,0,1,1,1,12034618.765504,0,4,0,1,0
953_4,953,4,2024-02-11 18:57:48.452910,2024-07-10 03:25:49.533132,5,3,372.14701766646346,3226020.2700555,0,1,1,1,0,1,1,12904081.080222,18,6,0,1,0
953_5,953,5,2024-02-25 11:54:49.800346,2024-07-23 13:51:56.788021,9,4,275.6674813639275,1610078.373459375,1,0,1,2,2,1,2,12880626.987675,11,6,0,1,0
953_6,953,6,2024-03-04 09:05:44.021242,2024-07-20 11:06:12.301559,8,5,1170.4940294294593,1704346.8971881426,2,0,0,0,1,0,5,11930428.280317,9,0,0,1,0
953_7,953,7,2024-01-01 01:59:48.772964,2024-07-23 19:59:43.895160,8,3,0.0,2527199.303170857,3,1,1,2,1,0,0,17690395.122196,1,0,0,1,1
953_8,953,8,2024-01-28 12:50:03.779939,2024-06-16 04:56:09.117290,5,1,0.0,3016891.33433775,2,0,2,1,0,0,0,12067565.337351,12,6,0,1,1
953_9,953,9,2024-01-08 09:52:34.991977,2024-07-24 08:55:45.399676,10,4,527.7894597064978,1900421.156411,1,2,1,0,2,2,2,17103790.407699,9,0,0,1,0
954_1,954,1,2024-01-02 22:14:48.869990,2024-07-18 03:43:14.028240,8,2,0.0,2434357.87975,2,1,1,1,1,2,0,17040505.15825,22,1,0,1,1
954_10,954,10,2024-01-08 21:44:04.180249,2024-07-19 19:07:58.164923,8,5,789.7868107145908,2380833.426382,1,0,1,3,0,1,2,16665833.984674,21,0,0,1,0
954_2,954,2,2024-03-13 16:27:32.418489,2024-06-20 22:38:49.794065,6,3,345.35734763034566,1715175.4751152,2,0,0,2,0,1,1,8575877.375576,16,2,0,1,0
954_3,954,3,2024-01-01 14:23:25.597626,2024-07-16 05:20:51.664484,7,4,710.6877921224369,2831374.3444763334,1,1,0,1,1,1,2,16988246.066858,14,0,0,1,0
954_4,954,4,2024-01-13 12:26:53.577722,2024-07-13 09:07:04.230610,7,3,9.4986536721251,2618801.7754813335,1,2,1,0,1,1,1,15712810.652888,12,5,0,1,0
954_5,954,5,2024-02-18 06:35:26.609010,2024-06-27 15:33:17.137601,8,2,133.6418486269753,1609181.5040844285,1,0,1,1,2,2,1,11264270.528591,6,6,0,1,0
954_6,954,6,2024-01-01 17:41:08.025387,2024-07-16 01:27:17.180685,8,3,63.405522383045,2423195.5936140004,2,0,0,2,1,2,1,16962369.155298,17,0,0,1,0
954_7,954,7,2024-01-23 09:18:10.863958,2024-07-11 09:52:43.510268,8,3,781.275755708084,2098581.8066157144,3,0,2,0,0,0,3,14690072.64631,9,1,0,0,0
954_8,954,8,2024-01-23 20:19:40.964371,2024-07-20 04:09:54.172877,10,7,1117.7956883417146,1711934.800945111,0,2,1,1,1,1,4,15407413.208506,20,1,0,1,0
954_9,954,9,2024-01-05 23:04:53.179486,2024-06-29 07:24:57.651128,9,3,289.4034555455546,1893750.55895525,1,0,1,1,4,0,2,15150004.471642,23,4,0,1,0
955_1,955,1,2024-01-13 05:57:56.195893,2024-07-23 16:04:21.335869,6,2,497.6065621914496,3325037.0279952,1,0,1,0,1,1,2,16625185.139976,5,5,0,1,0
955_10,955,10,2024-02-04 13:48:41.374131,2024-06-25 11:29:45.442580,7,2,415.00178006659166,2043410.6780748332,4,1,1,0,0,0,1,12260464.068449,13,6,0,0,0
955_2,955,2,2024-02-07 11:39:49.139297,2024-07-23 17:30:11.811678,9,6,262.4708877541622,1806227.834047625,0,3,1,2,2,0,1,14449822.672381,11,2,0,1,0
955_3,955,3,2024-01-20 07:50:49.503848,2024-07-24 03:17:08.457722,5,1,0.0,4013494.7384685,1,0,0,1,1,2,0,16053978.953874,7,5,0,1,1
955_4,955,4,2024-01-29 19:15:37.835671,2024-06-29 19:59:04.321206,10,7,649.1890564518102,1459489.6095038888,1,2,1,2,1,0,3,13135406.485535,19,0,0,1,0
955_5,955,5,2024-02-05 01:21:40.820604,2024-06-16 09:29:02.855850,7,1,200.52850883409548,1905673.672541,2,0,1,0,1,2,1,11434042.035246,1,0,0,1,0
955_6,955,6,2024-01-10 00:12:01.027114,2024-07-23 20:14:40.994719,5,2,35.65790088941304,4230039.991901251,1,1,1,0,0,1,1,16920159.967605,0,2,0,0,0
955_7,955,7,2024-01-08 02:46:56.951157,2024-06-05 12:31:53.586878,8,3,46.34827402555352,1844099.5193887143,1,1,2,1,1,1,1,12908696.635721,2,0,0,1,0
955_8,955,8,2024-01-20 01:38:42.949722,2024-06-05 12:46:50.496211,7,2,238.873280973255,1979481.2577481668,2,1,1,0,2,0,1,11876887.546489,1,5,0,1,0
955_9,955,9,2024-01-22 16:41:31.944847,2024-07-14 20:12:28.086784,7,4,0.0,2507709.3569895,2,3,0,1,0,1,0,15046256.141937,16,0,0,1,1
956_1,956,1,2024-02-26 18:58:51.810866,2024-06-30 19:47:48.413715,5,3,272.23896994325,2700734.1507122503,0,1,0,1,1,1,1,10802936.602849,18,0,0,1,0
956_10,956,10,2024-01-09 21:56:25.628897,2024-07-13 01:30:51.267320,7,3,6.7267389157769575,2666144.2730704998,1,1,1,1,0,2,1,15996865.638423,21,1,0,1,0
956_2,956,2,2024-01-01 03:09:06.147648,2024-07-17 11:33:57.092811,10,4,0.0,1904165.6605736667,2,3,0,1,2,2,0,17137490.945163,3,0,0,1,1
956_3,956,3,2024-01-05 09:52:39.506490,2024-06-17 23:22:54.529658,7,1,0.0,2369702.5038613337,1,1,1,0,2,2,0,14218215.023168,9,4,0,1,1
956_4,956,4,2024-01-01 03:37:15.845960,2024-06-30 01:38:38.070296,8,4,257.07764368987847,2233040.317762286,2,2,0,1,1,1,1,15631282.224336,3,0,0,1,0
956_5,956,5,2024-01-20 03:31:59.461905,2024-07-20 07:06:20.571531,7,1,0.0,2622943.5182709997,3,1,1,0,1,1,0,15737661.109626,3,5,0,1,1
956_6,956,6,2024-01-19 07:15:55.013117,2024-05-13 04:17:40.251469,7,2,0.0,1654217.5397253335,3,0,0,2,1,1,0,9925305.238352,7,4,0,1,1
956_7,956,7,2024-01-01 23:50:05.167206,2024-07-21 08:41:26.926231,6,1,0.0,3479656.351805,1,1,1,0,2,1,0,17398281.759025,23,0,0,1,1
956_8,956,8,2024-02-06 15:41:31.010851,2024-07-18 16:10:44.146625,10,4,237.6211050469651,1564994.7928637778,2,1,4,1,0,0,2,14084953.135774,15,1,0,1,0
956_9,956,9,2024-01-25 05:15:12.893528,2024-07-05 15:08:32.477699,8,4,0.0,2004628.5120244287,1,2,1,2,0,2,0,14032399.584171,5,3,0,1,1
957_1,957,1,2024-02-06 06:01:24.706449,2024-07-23 22:21:12.698925,6,3,0.0,2914797.5984952,0,0,2,3,0,1,0,14573987.992476,6,1,0,1,1
957_10,957,10,2024-01-25 12:59:39.991357,2024-07-18 12:46:58.756350,10,7,0.0,1679915.4183325556,1,3,0,4,1,1,0,15119238.764993,12,3,0,1,1
957_2,957,2,2024-05-24 06:26:49.251878,2024-07-10 23:11:18.295846,5,1,0.0,1030267.2609920001,0,1,0,0,1,3,0,4121069.043968,6,4,0,1,1
957_3,957,3,2024-03-06 06:19:39.785973,2024-07-12 11:46:55.392129,7,1,14.337407724397796,1846472.6010260002,0,0,3,0,2,1,1,11078835.606156,6,2,0,1,0
957_4,957,4,2024-01-02 04:33:29.657969,2024-07-06 05:49:32.504241,9,5,430.47062140198136,2009370.355784,2,1,0,2,1,1,2,16074962.846272,4,1,0,1,0
957_5,957,5,2024-01-20 06:18:20.175864,2024-07-21 12:26:39.250708,5,3,93.29243519078857,3958324.768711,0,0,0,2,0,2,1,15833299.074844,6,5,0,1,0
957_6,957,6,2024-01-29 14:38:35.584056,2024-07-15 14:47:49.591020,9,3,457.4040834145167,1814469.2508705,2,0,1,2,0,3,1,14515754.006964,14,0,0,1,0
957_7,957,7,2024-01-06 13:28:00.610741,2024-06-06 02:45:04.581795,9,4,225.2005913315045,1636777.9963817499,1,0,2,3,1,1,1,13094223.971054,13,5,0,1,0
957_8,957,8,2024-01-08 21:33:12.059009,2024-06-22 20:19:40.082344,8,5,0.0,2048284.0033335711,1,2,0,3,2,0,0,14337988.023335,21,0,0,1,1
957_9,957,9,2024-01-13 15:19:02.584411,2024-07-13 17:59:21.089267,10,2,134.4490716050133,1748268.7227617777,2,0,1,1,4,1,1,15734418.504856,15,5,0,1,0
958_1,958,1,2024-03-04 04:34:54.675874,2024-06-04 00:55:12.390753,6,1,59.351456075841774,1587123.5429757999,2,0,1,0,2,0,1,7935617.714879,4,0,0,1,0
958_10,958,10,2024-01-29 20:02:22.347526,2024-07-12 21:55:09.640415,6,1,0.0,2852553.4585778,2,0,0,1,2,1,0,14262767.292889,20,0,0,1,1
958_2,958,2,2024-01-14 17:16:54.126730,2024-07-05 03:32:30.546267,10,3,0.0,1655304.0466152222,1,2,4,1,1,1,0,14897736.419537,17,6,0,1,1
958_3,958,3,2024-01-06 12:05:27.039507,2024-07-09 20:03:54.778753,9,4,646.9858712980958,2001588.46740575,2,1,1,1,2,0,2,16012707.739246,12,5,0,1,0
958_4,958,4,2024-01-20 13:44:13.107186,2024-05-09 13:01:32.533210,5,0,0.0,2375359.8565060003,0,0,1,0,3,1,0,9501439.426024,13,5,0,1,1
958_5,958,5,2024-01-03 12:16:54.297681,2024-06-06 13:41:25.928982,6,2,162.38336928219513,2679414.3262602002,2,1,1,0,1,0,1,13397071.631301,12,2,0,1,0
958_6,958,6,2024-01-12 10:16:16.037191,2024-06-19 22:56:31.850143,8,2,0.0,1969030.8304217143,1,1,0,1,2,3,0,13783215.812952,10,4,0,1,1
958_7,958,7,2024-01-17 19:22:27.042005,2024-07-14 07:23:23.159506,10,4,334.21559683742504,1713606.2352778888,0,1,2,2,3,1,1,15422456.117501,19,2,0,1,0
958_8,958,8,2024-01-16 07:18:30.391764,2024-07-11 16:04:06.280966,9,4,464.0095704271083,1915541.98615025,1,1,1,2,1,2,1,15324335.889202,7,1,0,1,0
958_9,958,9,2024-03-02 16:50:17.596769,2024-07-08 14:44:42.918437,5,2,300.3860611245423,2762916.3304169998,0,0,0,1,1,2,1,11051665.321668,16,5,0,1,0
959_1,959,1,2024-02-23 00:17:12.456083,2024-07-20 04:21:53.118917,7,2,0.0,2133646.777139,0,0,3,2,1,1,0,12801880.662834,0,4,0,1,1
959_10,959,10,2024-01-12 12:46:52.746547,2024-05-20 18:32:06.879553,8,3,446.66709935460676,1595187.7332865712,2,0,2,1,0,1,2,11166314.133006,12,4,0,1,0
959_2,959,2,2024-01-10 12:50:57.216198,2024-07-21 03:21:26.161645,7,4,682.3295060466746,2773504.824241167,0,0,0,2,1,2,2,16641028.945447,12,2,0,1,0
959_3,959,3,2024-02-29 05:21:05.413053,2024-07-19 07:40:20.033673,8,6,373.2160067930116,1741536.3743742856,0,3,0,0,2,0,3,12190754.62062,5,3,0,1,0
959_4,959,4,2024-03-24 09:03:57.248733,2024-07-07 04:42:59.622384,7,3,0.0,1509390.3956084999,1,0,0,3,0,3,0,9056342.373651,9,6,0,1,1
959_5,959,5,2024-04-11 12:22:49.301218,2024-07-19 12:24:32.516831,6,2,0.0,1710740.6431226,2,1,0,1,2,0,0,8553703.215613,12,3,0,1,1
959_6,959,6,2024-01-30 18:19:16.532973,2024-05-20 23:11:47.802646,6,1,0.0,1921590.2539346002,0,1,1,0,2,2,0,9607951.269673,18,1,0,1,1
